tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
1848,1848,18470,0,0,0,0,0,0,0,0,319.154763730153,228.430488284294,230.378751232433,248.944033782962,280.956525923268,291.389143833899,258.876001960985,233.786536132592,252.815734417827,234.137650790365,251.469353539718,195.28179919544,194.895835359535,211.44921286536,289.983580485967,241.808576352638,222.150634516213,251.238326316365,265.747104666156,292.847196323827,194.160069715123,290.700369262216,286.343699441111,298.2009878075,251.132160305406,242.438265154481,186.676138899306,203.7628509436,236.442671320289,271.159341313189,291.447199240428,252.721109673611
1849,1849,18480,0,0,0,0,0,0,0,0,258.869637153982,222.442509419928,273.523722017983,289.132777590164,261.446956396067,165.070033936877,228.170330626895,252.986497562473,294.406235199156,227.546045806116,258.390681182519,225.374700512035,259.999821069185,204.529104469372,271.23505529915,291.717787622818,283.852840910375,255.608893352132,250.146985822721,207.492735511214,244.93525461527,266.112226448176,300.97137357395,227.661771403948,225.841488939887,209.453358416283,222.650066385883,238.261110235789,256.050970895811,233.209342961899,214.229524381603,211.210961705782
1850,1850,18490,0,0,0,0,0,0,0,0,254.004873925642,256.282123911688,264.399498011009,276.593639002852,243.571677028162,214.774219280059,259.655826202132,235.703909922232,286.245642475776,287.319531712786,331.295034082142,276.979805623783,303.334741495406,215.176538329341,316.34661405512,257.485195255857,290.910157918811,280.129894981985,296.818634612395,303.628740209391,219.99451764168,255.765205725996,290.199764785661,253.979725600819,221.478980909944,319.965461524572,236.716261370301,229.17957409098,312.800926135139,326.101224454769,321.814552840738,278.129729309109
1851,1851,18500,0,0,0,0,0,0,0,0,194.205588863434,304.706639982846,258.161461344332,348.248189142685,243.982390545598,200.581953028755,256.350490599123,273.3352763911,230.010038608526,268.291518242715,262.926448038954,188.570910208381,286.06762903752,291.882369596204,244.01758287909,204.91222506758,204.09257481668,272.94719129005,228.047861483026,278.61326469965,286.541048055405,237.580451219495,276.420650407943,220.253780175188,222.77429928043,191.358372525534,145.243476426568,277.890357722343,269.024567819934,240.488341898961,202.859329210348,228.137075657256
1852,1852,18510,0,0,0,0,0,0,0,0,265.995798985781,268.375772802957,241.641845599302,210.971406414942,248.721207814876,261.515352772123,297.702011714028,208.236108421195,292.906795289711,220.248655254144,258.038800064216,219.557578867424,251.956073281852,262.598249406598,227.762027953407,294.108075507072,250.138358537429,255.055821891448,305.77449518428,194.965462048946,193.657484450512,289.579711692046,255.403703977634,228.963365880767,213.237575331096,219.820673760133,300.044546294436,219.414852785767,277.887909836127,284.280771030336,286.768990942214,236.80336035299
1853,1853,18520,0,0,0,0,0,0,0,0,247.509818385293,265.666983286958,228.007530488434,217.560197898178,236.145602837761,242.909426925257,222.325846559277,267.900432654693,237.945886748763,347.285860732512,242.361994106207,261.579872072196,203.455173853258,247.935534150896,267.535434146488,244.037463781341,208.673181564894,260.636270499502,218.555103223571,263.417185846299,277.545674128657,279.997198881774,259.12705299946,245.968003649476,232.333807384555,289.711587775728,291.972482240698,281.065839338061,294.115124773753,222.402784676238,342.290733075238,260.452491561839
1854,1854,18530,0,0,0,0,0,0,0,0,252.998910206567,259.62505026019,249.247152424351,222.143190096368,248.651950865722,251.865159433751,206.326221642883,312.285872530886,260.836253471192,197.818007948846,261.631991612171,313.038451362585,266.240452554254,285.295978939383,297.568729276186,256.470911934206,283.906310788842,254.009674041585,220.34266058226,191.231024285361,217.475945142537,254.636090232617,272.991883610948,239.783938271014,180.785048432153,290.961607374809,272.095084444022,241.403140212638,223.704843636557,199.24387794287,224.920319945236,240.981327649488
1855,1855,18540,0,0,0,0,0,0,0,0,273.338956446493,235.459522815748,159.498940744769,228.558036602956,203.998322025958,264.10690461051,250.318843544269,222.144353539522,227.870470870919,255.356204040186,268.747691716806,206.908856124305,209.219946329171,251.013729668403,232.696784978164,262.562911595588,264.469160718287,196.645333973266,260.165476266821,228.980440474163,272.63650067898,261.430450782763,277.829555700515,272.200978722723,205.27266972324,225.578288106031,275.677377575177,193.880107819611,185.177909872497,279.297548602243,205.72339231113,251.285901862588
1856,1856,18550,0,0,10,0,0,0,0,0,255.860760884789,242.751692287571,248.669796192125,217.180102267342,249.76923075135,283.468405351454,270.744331913921,255.12531775898,246.608010766174,253.260500204334,227.24167897659,239.773304628755,254.580428067967,205.946696290159,303.785228988925,261.918472921838,165.558316162778,208.90171489752,214.109949676548,259.750340784853,304.078235409334,356.977083377492,248.349438624971,239.604446192108,228.847256202752,259.956623878815,255.723153884477,244.96961297475,216.713557892747,234.027220219478,212.627262390428,283.251425254528
1857,1857,18560,0,0,10,0,0,0,0,0,246.873594451918,205.942871090043,257.252329761076,283.948216541189,235.469574831205,247.707201144874,225.527352982347,272.777716795809,273.720162358411,193.447687823699,327.834511241083,217.064352257753,295.929456231068,280.32030802475,238.000381313784,227.478398883696,258.636303823558,282.22772788245,256.796342673683,222.447951662509,234.923718782164,245.642955172421,257.091342145692,235.366315657517,262.84178779285,259.251826107499,306.948299731699,279.533353110018,256.353542355372,238.662405173199,261.228468725215,188.586950525337
1858,1858,18570,0,0,10,0,0,0,0,0,241.028106705799,203.847434573318,242.97135143302,231.394388163953,223.060160959728,248.748740488542,243.108466405383,239.318352267999,258.20957795954,227.374775455744,265.981505035973,208.546087370974,308.065111809455,271.438253696551,257.954828894602,305.385153615488,220.077724712322,192.507976638321,241.829879699765,245.59006106783,222.594974860363,243.686637933981,281.655551935224,266.484960424217,232.071582197204,200.859126163171,266.520772685458,239.081430170922,264.297928486339,220.947625839433,210.749065103852,212.16656946193
1859,1859,18580,0,0,10,0,0,0,0,0,255.603588066502,238.241909880589,205.267649713148,225.65182933341,213.38842160675,327.193348867375,276.968630355555,285.086760088131,198.063038666712,301.333438634268,224.936997941669,265.606125596574,273.769913014221,222.166525550321,240.00140200428,237.439755580421,240.926815386744,269.94869997649,235.732733644269,271.436821345172,217.796021095364,282.797694259713,249.455117441411,226.52240307909,232.860315344929,233.996417281143,232.73669616807,242.198491124851,219.546840848236,262.62578666995,205.083097523248,263.387512445327
1860,1860,18590,0,0,10,0,0,0,0,0,295.729967867957,222.882410612052,237.998174447326,269.723520056301,281.647330921894,233.119892395628,262.851806508213,262.108067023076,211.479215547416,226.830240644444,281.144537618748,267.224406278475,278.658308601996,300.716806842879,272.252954729793,259.846879755202,293.06517732431,322.300920110851,257.313001195409,175.298312495034,159.301668216354,242.058867519002,270.977380222625,177.559024362742,252.729499862199,251.557776322131,230.888154822075,289.353667034132,264.414075696972,307.061686004518,202.954221796702,199.732162489796
1861,1861,18600,0,0,10,0,0,0,0,0,224.817165587019,260.204151046303,209.210763258522,248.892717798153,287.543092641033,296.406623733024,248.942652036228,291.25060823965,214.407590797124,258.08657310784,120.486516655444,254.069112919731,184.184581771172,318.599020164831,217.020342929967,280.480771373827,230.039000196226,226.039259641239,268.12852042899,251.650043873331,237.336624534396,202.456139224454,278.621976097552,202.432200019307,244.13124751636,226.108032309169,296.654399121535,224.054455181639,284.124780540791,266.989909086747,256.140834668799,240.727551704833
1862,1862,18610,0,0,10,0,0,0,0,0,242.139221716717,222.45320722828,264.342638051553,206.11707852668,260.443917750818,250.381950521884,197.197527978364,213.270102964218,211.913390983574,208.128456648056,234.439076489299,210.388190755199,151.809893210099,249.388671108077,205.695009737121,250.491862334362,333.855905520136,297.263897371129,257.271237613579,247.937320680393,227.90339335024,245.821991748897,313.7421073447,262.254460108101,250.204776816699,314.259743088984,285.859827107328,243.493258224465,246.232801397813,303.666112963359,283.479733110919,237.243969459734
1863,1863,18620,0,0,10,0,0,0,0,0,186.020756817404,163.146272975419,272.191565301216,271.209458611713,301.953782025711,273.797930969424,259.069416692804,321.308880389134,305.135474048624,196.438086400986,227.71965190479,202.870407240114,306.381318222935,266.911747760898,252.514007727425,227.903182262223,261.248485415903,195.803045737572,263.52854205219,299.196729384139,292.188933136208,221.110112350538,303.749089329896,206.016522523205,253.642887279808,275.47153219126,310.395102001942,266.903653123041,232.319173391109,238.194647419487,183.186066292669,163.699777063986
1864,1864,18630,0,0,10,0,0,0,0,0,241.842097661384,213.4059314404,286.708822493049,221.006203251101,221.538694126801,227.416451849253,282.184495399528,306.908749579535,245.447399985167,167.021655563311,246.398765886343,220.930373220562,201.14190928575,205.814169495141,266.569108342121,237.86858628009,212.461711760544,220.738765523876,264.471236986987,297.883985515456,219.654770895836,215.634678533357,317.496907706499,231.986963994601,236.378830021677,205.769772799317,208.824329424665,276.175701669193,251.323208034011,247.301631041039,221.011155666175,271.966091796781
1865,1865,18640,0,0,10,0,0,0,0,0,218.82034894725,191.349048445685,283.984908598173,309.114123538276,238.91939964431,291.919204716714,278.938619427953,196.888435927224,215.701384349241,213.505236910062,253.970786948309,259.274344687525,295.824697886046,243.975119818569,175.87809809951,183.302324139859,281.519728035537,204.656772484386,266.1271872837,227.549183129968,235.723638845842,258.217233328902,319.14894769759,236.048183862102,181.531094177696,262.872202904394,221.644552788195,252.584556887294,262.595184305333,282.178033942794,257.804742613365,239.384758737539
1866,1866,18650,0,0,10,0,0,0,0,0,312.142884506092,276.683768123657,269.695576342799,291.883817604863,225.457584388586,293.841086953233,256.556043988573,286.427992503179,235.923428543067,305.751306972129,292.901042863561,263.70159090774,259.814742612097,263.50564748088,218.33757159859,277.028451217335,251.708645817892,317.906302025583,231.776047132268,169.815100807955,229.260693210859,290.266247132309,346.632793779814,231.945178578699,239.791041491251,314.586150873041,226.378829817369,239.369958950202,164.572694648553,196.831300037099,273.782291420385,240.489470391888
1867,1867,18660,0,0,10,0,0,0,0,0,211.992544490654,300.279149049025,274.701232127743,303.960539899965,225.912587304519,234.451485754561,273.243540843328,261.031815516261,206.397664534056,189.072939988618,265.708755599937,281.714422618675,223.683004846373,327.20343321886,243.431358603402,268.567998665635,224.343491648524,218.369966278869,237.902101507683,277.088814998524,255.032122378559,262.056014342598,359.341161297107,282.329867247187,265.703379105165,192.3938098015,213.313841131109,253.921053496245,238.142116061722,222.603664449271,266.265739635095,203.082585807059
1868,1868,18670,0,0,10,0,0,0,0,0,227.831484556842,229.374309862194,225.545791906741,228.87824172378,220.336180288201,250.87847215763,260.429564778254,288.939897009538,223.734327135542,261.450950539269,253.691275862973,256.567404424755,250.365890664251,289.279071475021,223.095883548923,272.967496279384,235.108331458213,265.470486856533,255.550588263085,150.807277470751,244.921862459677,294.132096977464,364.406406490023,232.298099079727,186.008291254198,284.718924662833,240.952294804551,276.461879763406,259.842805650266,213.076151796477,287.812799752584,231.631046741517
1869,1869,18680,0,0,10,0,0,0,0,0,293.879342754824,214.943308154356,245.949255646391,256.281416156727,218.286730539742,266.883474845944,197.166780120791,306.915579689267,189.954477283319,266.875425350786,267.703025835664,351.016593765563,221.624181453052,333.045059986501,255.882826815161,319.261720439996,248.963542177071,238.759039774678,171.572509878761,267.518877002256,229.618887808083,238.431493357041,342.973957475138,206.224645398282,242.731898012177,239.350108147561,240.946781679134,295.339151487852,172.717248054526,265.073756541353,218.680825952411,249.595976362638
1870,1870,18690,0,0,10,0,0,0,0,0,259.193886969192,284.263433030374,207.277352450072,254.554820514301,298.314814568663,292.624188100737,244.639340625448,271.770739638337,295.336888056016,230.501478431215,267.324156151626,238.85507640993,263.233404534214,252.907766367362,240.582784035012,257.85870053843,199.098551886133,220.389316313483,226.813660572082,230.642081216427,205.961955714602,270.830772475101,355.42575572787,230.784462178024,301.496667134751,228.334418430997,219.181596237256,235.377326242469,232.103732599545,290.131371423529,177.89041944136,251.4334115706
1871,1871,18700,0,0,0,0,0,0,0,0,301.539079699562,317.587711950332,214.438763677584,256.468047044857,227.162365347733,190.190106182364,244.95083240031,247.291779591967,287.689642161686,186.502298623906,198.127237457932,246.702500207324,262.7767928987,288.840929898808,228.818873670133,300.667370132053,328.522246641343,246.699110668797,308.000201017859,210.615985575239,264.375898232824,277.603072955248,368.950286854962,215.451357863805,289.943661179694,222.695215177941,259.347188031724,221.751125434736,242.773714440993,289.768110330039,253.679977370141,282.277287520527
